ZONEID,TIMESTAMP,LOAD,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25
1,11102006 0:00,97.2,49,59,45,50,54,55,54,59,48,54,52,53,55,61,56,54,46,58,52,55,60,55,54,53,50
1,11102006 1:00,89.2,46,57,43,56,54,54,54,55,47,54,53,52,55,61,55,54,45,57,57,52,55,59,52,51,52
1,11102006 2:00,86,43,57,41,54,54,57,55,54,47,54,54,52,55,61,55,54,46,56,52,51,55,59,52,52,57
1,11102006 3:00,85.8,43,57,40,50,54,57,51,52,46,54,51,52,57,60,56,53,46,60,54,53,54,54,50,51,49
1,11102006 4:00,87.8,50,57,38,50,52,56,50,52,44,54,50,52,58,60,53,51,45,56,54,53,51,54,50,49,49
1,11102006 5:00,92.2,50,57,40,47,52,54,51,50,46,54,53,50,59,60,53,51,45,55,50,53,56,54,50,48,48
1,11102006 6:00,101.8,50,54,39,46,50,54,49,54,54,54,51,48,55,60,53,50,43,53,48,52,53,54,48,47,48
1,11102006 7:00,113.4,49,54,39,47,50,53,49,50,55,50,48,48,55,59,50,50,45,55,50,49,51,52,48,48,47
1,11102006 8:00,122.7,49,57,42,51,55,57,56,55,57,54,53,52,59,62,55,57,54,62,54,55,57,59,52,52,53
1,11102006 9:00,119.4,57,64,51,60,64,62,64,61,61,61,63,61,66,63,64,62,63,65,64,62,64,64,61,61,62
1,11102006 10:00,113.5,68,71,59,67,70,66,68,68,64,70,71,70,72,65,72,69,70,67,70,67,66,70,66,69,69
1,11102006 11:00,108.8,73,77,66,71,73,71,71,73,66,72,74,75,77,66,73,75,75,72,75,73,68,73,73,74,72
1,11102006 12:00,107.5,69,77,70,79,79,72,73,77,73,75,76,81,77,67,75,78,79,75,77,76,69,75,77,76,73
1,11102006 13:00,106.5,72,79,72,82,81,73,74,79,73,77,78,81,79,70,77,79,81,73,79,77,71,79,79,79,75
1,11102006 14:00,105.1,79,79,75,83,81,73,74,79,73,77,79,82,79,70,78,77,81,71,79,77,70,79,79,79,76
1,11102006 15:00,106.1,75,79,77,82,81,72,73,79,73,77,79,82,79,69,78,77,81,71,79,77,68,79,81,80,76
1,11102006 16:00,107,73,79,74,80,81,69,71,79,73,77,78,82,77,68,76,75,81,69,79,73,69,79,79,78,75
1,11102006 17:00,107.3,75,72,70,74,72,64,67,70,68,73,74,79,77,63,67,72,75,65,73,68,66,73,73,73,67
1,11102006 18:00,120.9,61,66,66,68,68,60,58,64,66,61,70,72,70,61,63,67,68,60,66,62,63,70,64,69,60
1,11102006 19:00,127.3,55,63,62,67,63,58,56,66,64,57,67,72,70,58,63,64,63,58,63,57,60,66,61,67,58
1,11102006 20:00,122.4,55,64,58,65,63,58,56,63,64,64,65,72,68,61,61,63,59,57,64,56,61,64,57,66,58
1,11102006 21:00,118.7,55,64,59,63,63,58,54,61,64,63,63,70,66,61,60,60,57,55,66,55,57,64,57,63,62
1,11102006 22:00,114.2,54,63,54,61,61,56,53,61,64,62,63,66,66,61,58,61,57,55,64,55,57,64,63,64,60
1,11102006 23:00,107.3,54,63,53,61,59,55,52,59,64,61,61,63,64,57,58,58,54,54,63,54,59,61,64,63,55
1,11112006 0:00,98.3,54,59,49,58,55,54,53,59,61,60,60,63,63,55,59,57,52,56,63,57,55,59,63,63,53
1,11112006 1:00,90.1,52,61,49,57,55,55,52,55,61,57,58,66,61,55,57,57,50,57,61,59,57,61,63,62,54
1,11112006 2:00,84.6,52,59,47,58,54,55,54,55,61,56,58,64,59,55,56,58,57,63,55,56,57,59,63,58,52
1,11112006 3:00,84.1,49,59,46,57,55,56,51,55,59,56,56,64,57,60,54,56,52,62,54,53,56,55,59,55,51
1,11112006 4:00,84.5,56,57,44,54,57,57,50,55,59,55,58,63,59,57,53,56,52,59,52,53,56,55,55,55,50
1,11112006 5:00,87.2,55,57,44,54,57,54,50,55,57,55,54,63,61,55,52,56,50,57,52,53,54,55,52,56,49
1,11112006 6:00,92.6,48,57,41,54,55,56,52,55,57,54,55,63,59,60,51,57,46,55,52,53,55,59,57,55,49
1,11112006 7:00,98.4,48,57,41,51,54,56,52,54,55,54,53,61,63,62,51,56,46,58,48,54,55,59,55,57,48
1,11112006 8:00,108.3,52,59,46,55,59,60,55,55,55,54,56,63,61,66,54,60,48,62,54,59,59,61,59,57,57
1,11112006 9:00,113.9,59,70,51,61,66,63,65,64,54,53,61,66,64,68,60,69,59,71,61,68,61,66,63,62,62
1,11112006 10:00,113.6,68,77,58,66,72,68,73,70,64,63,68,72,70,71,66,73,66,71,63,74,67,73,68,68,68
1,11112006 11:00,111.8,70,79,69,70,75,72,74,73,70,68,73,74,75,72,70,76,73,73,66,77,71,75,72,74,72
1,11112006 12:00,110.8,73,79,73,74,77,74,74,77,73,72,76,76,77,73,74,78,75,74,72,77,74,79,77,76,74
1,11112006 13:00,110.5,75,82,72,76,79,75,78,77,73,75,77,78,79,74,76,77,77,73,73,78,76,80,79,78,76
1,11112006 14:00,110.6,75,82,72,77,81,76,79,79,73,77,78,81,81,75,77,77,77,73,75,78,76,81,79,80,77
1,11112006 15:00,111.7,81,82,68,76,79,76,77,79,70,78,78,81,81,74,77,77,77,71,75,77,76,80,79,79,77
1,11112006 16:00,111.7,73,82,67,76,77,75,76,77,66,78,76,81,79,72,76,74,77,70,75,74,75,79,77,77,75
1,11112006 17:00,112.2,73,77,64,72,72,72,70,72,64,79,73,77,75,70,73,71,75,68,73,68,73,73,75,73,73
1,11112006 18:00,123.9,66,72,53,72,70,70,67,70,59,73,70,73,70,69,70,68,73,67,72,67,70,72,72,71,68
1,11112006 19:00,128.8,68,72,50,68,68,68,66,66,54,68,70,73,70,69,69,67,72,67,72,67,69,72,70,69,65
1,11112006 20:00,123.6,62,72,48,68,64,67,65,64,54,65,69,72,70,70,68,65,66,68,61,66,68,68,70,69,66
1,11112006 21:00,119,60,72,45,63,64,66,65,63,46,63,69,70,70,70,67,66,57,68,57,65,67,66,68,68,65
1,11112006 22:00,112.9,58,72,44,59,63,65,65,63,45,62,59,66,68,70,67,65,57,68,55,65,66,66,66,67,64
1,11112006 23:00,104.7,57,70,42,57,63,64,64,61,43,61,58,61,68,71,66,66,55,67,54,64,64,64,66,67,62
1,11122006 0:00,95.9,56,66,41,54,61,64,64,61,41,60,56,61,68,71,65,66,54,65,52,65,63,64,66,66,61
1,11122006 1:00,86.4,54,64,40,53,63,64,63,61,41,55,52,59,66,70,58,66,54,65,52,65,63,64,64,63,61
1,11122006 2:00,83,51,66,40,52,64,63,62,63,41,53,51,56,61,69,57,67,50,67,50,65,63,64,64,58,60
1,11122006 3:00,79.8,50,64,40,49,64,63,62,63,39,52,50,54,57,68,54,68,46,67,48,65,62,64,61,57,59
1,11122006 4:00,78.4,49,63,40,48,63,62,64,63,37,51,49,52,55,69,51,68,46,67,48,66,62,64,59,53,59
1,11122006 5:00,79.1,48,63,40,46,61,60,64,61,36,50,48,50,55,69,49,69,45,67,46,67,60,63,54,51,59
1,11122006 6:00,82.1,47,63,40,44,61,60,64,61,37,50,48,50,54,70,46,62,45,67,46,66,59,61,52,50,58
1,11122006 7:00,85.7,46,64,39,43,54,60,64,52,37,49,48,50,54,70,48,60,45,68,46,63,60,61,50,49,57
1,11122006 8:00,97.5,46,64,39,45,54,61,63,52,37,49,48,52,52,68,46,60,48,67,46,59,61,61,50,47,54
1,11122006 9:00,115.3,46,59,40,50,54,63,60,52,37,48,49,54,52,68,46,53,52,60,48,55,57,59,50,47,53
1,11122006 10:00,126.3,59,59,41,53,55,64,55,54,39,59,51,55,50,67,48,55,54,62,52,52,57,55,52,47,52
1,11122006 11:00,126.7,56,57,41,57,59,61,52,55,37,55,54,57,50,62,49,54,55,55,52,51,57,55,55,48,51
1,11122006 12:00,124.6,58,57,43,59,59,55,52,55,37,55,55,59,50,66,51,56,55,54,54,52,60,54,55,50,50
1,11122006 13:00,127.3,58,57,44,58,59,57,52,57,41,55,56,59,50,57,54,57,57,53,54,51,54,54,57,53,49
1,11122006 14:00,129.9,58,57,45,57,59,56,52,57,37,56,56,59,52,55,57,58,55,53,54,54,55,52,59,55,48
1,11122006 15:00,134.1,60,57,45,57,61,55,51,61,39,57,55,59,54,53,55,57,55,53,52,55,55,52,63,55,49
1,11122006 16:00,136.9,58,57,44,57,61,52,51,61,41,56,52,57,55,53,53,59,55,52,50,56,55,52,61,55,50
1,11122006 17:00,144,56,57,42,53,59,50,50,59,37,55,51,55,55,52,51,59,54,53,46,57,59,54,59,54,52
1,11122006 18:00,155.9,53,57,40,51,59,51,52,55,37,55,49,52,55,53,50,57,50,54,45,57,55,54,57,53,53
1,11122006 19:00,156.9,52,57,40,50,55,51,54,55,42,55,46,50,55,52,49,57,48,54,45,57,55,54,55,51,53
1,11122006 20:00,154,49,57,40,48,55,51,52,55,50,54,45,48,55,53,48,57,46,53,45,57,54,54,52,51,54
1,11122006 21:00,150.5,46,57,39,46,55,50,53,54,39,54,44,48,54,53,47,56,46,53,45,57,54,54,50,50,53
1,11122006 22:00,141,46,57,39,44,54,50,52,54,44,52,44,48,54,53,47,55,45,53,45,55,52,54,50,50,53
1,11122006 23:00,129.7,45,57,38,42,52,50,52,52,46,51,45,46,54,53,48,53,45,52,45,53,54,54,48,50,52
1,11132006 0:00,119.3,43,57,39,42,50,50,51,50,45,50,42,46,54,52,47,52,39,52,45,52,52,54,48,49,52
1,11132006 1:00,110.5,43,57,38,39,50,50,52,48,40,52,43,46,54,52,47,51,43,52,45,51,50,54,46,50,52
1,11132006 2:00,108.1,43,57,37,40,48,50,52,46,43,52,43,46,54,53,46,50,45,52,45,51,50,54,46,50,52
1,11132006 3:00,106.1,41,57,37,41,46,50,52,46,45,48,43,45,52,53,47,49,45,52,45,51,52,54,46,51,51
1,11132006 4:00,106.4,43,57,36,41,46,50,52,45,37,52,41,45,54,53,47,49,43,52,45,50,52,54,45,51,52
1,11132006 5:00,109.5,43,57,33,41,46,50,52,45,36,52,42,45,54,53,48,47,37,52,45,49,54,54,45,50,52
1,11132006 6:00,121.9,42,57,30,41,46,52,53,45,40,52,42,45,54,53,48,48,37,53,45,48,54,54,46,50,51
1,11132006 7:00,143,44,57,30,39,45,51,52,45,30,52,41,43,54,53,49,47,43,53,45,47,54,54,46,51,52
1,11132006 8:00,143,45,57,30,44,48,51,53,46,37,52,44,45,55,53,50,50,45,53,48,49,53,55,50,52,53
1,11132006 9:00,134.6,52,57,32,50,52,51,54,52,45,55,50,50,55,53,53,53,52,53,52,54,53,55,54,54,54
1,11132006 10:00,129,57,59,38,57,55,52,55,55,51,57,56,55,59,54,56,58,59,55,57,59,55,55,59,57,56
1,11132006 11:00,125.5,63,59,49,61,61,53,56,59,58,59,61,61,63,54,60,60,64,56,61,59,54,59,63,61,59
1,11132006 12:00,121.4,64,63,55,64,63,54,57,63,62,63,64,64,61,56,62,62,66,57,61,59,55,59,64,62,59
1,11132006 13:00,117.2,66,63,62,67,64,55,58,64,65,63,65,67,63,56,63,63,67,59,61,60,55,59,68,64,59
1,11132006 14:00,113.7,60,63,65,70,68,55,59,66,66,63,66,70,63,56,66,65,67,59,61,61,56,59,70,64,60
1,11132006 15:00,112.4,61,63,67,70,68,56,59,68,67,64,68,72,63,56,67,65,67,59,61,62,56,59,70,64,61
1,11132006 16:00,113.8,61,63,65,69,68,56,60,68,67,64,68,72,63,57,67,66,68,59,61,63,57,59,70,65,60
1,11132006 17:00,123,64,63,61,66,63,56,59,64,65,63,66,68,63,57,60,65,68,59,61,62,56,59,66,63,60
1,11132006 18:00,142,61,63,55,60,59,56,59,59,59,63,61,61,61,57,56,58,61,57,61,60,56,59,61,59,60
1,11132006 19:00,148.4,54,59,51,59,55,56,58,57,55,59,61,59,57,57,54,56,54,58,57,59,55,59,57,55,57
1,11132006 20:00,145.7,51,63,47,52,54,56,58,54,39,55,59,55,54,57,53,54,50,58,54,55,55,59,52,54,53
1,11132006 21:00,139.3,50,59,46,58,54,56,57,54,41,54,56,54,55,57,51,52,50,58,53,52,56,59,52,53,51
1,11132006 22:00,131.6,49,57,43,55,52,56,53,52,43,52,53,55,52,57,51,51,48,54,52,51,56,55,50,50,49
1,11132006 23:00,120.1,49,57,46,55,52,56,53,50,46,50,54,54,52,57,51,49,46,56,52,50,56,54,50,49,49
1,11142006 0:00,109.2,48,57,47,50,54,56,50,52,48,50,54,55,53,57,51,51,45,56,52,49,56,52,50,51,49
1,11142006 1:00,101,47,57,46,50,54,55,51,52,46,50,54,55,54,56,52,50,43,54,48,49,56,52,50,52,49
1,11142006 2:00,98.4,46,55,45,42,54,55,51,52,45,50,51,52,53,56,51,51,43,51,48,48,56,52,52,53,49
1,11142006 3:00,98.9,45,57,42,47,54,55,51,54,45,52,48,48,52,55,48,51,39,56,48,49,55,54,52,51,50
1,11142006 4:00,99.4,45,57,40,45,52,53,54,54,43,52,49,48,52,55,48,55,39,57,48,51,56,54,48,51,49
1,11142006 5:00,104.6,44,55,36,43,50,51,53,50,43,50,50,48,50,56,46,52,37,58,48,52,56,52,48,48,46
1,11142006 6:00,117.8,44,54,36,43,46,51,51,50,41,48,49,46,50,56,45,50,36,57,45,49,54,50,45,48,44
1,11142006 7:00,139.5,43,52,37,41,46,53,52,50,39,48,46,46,50,57,45,49,36,55,43,48,54,48,43,48,44
1,11142006 8:00,137.3,43,55,38,42,52,54,56,54,43,52,47,46,54,58,46,54,37,55,46,54,54,55,46,51,49
1,11142006 9:00,121.6,43,61,44,48,59,61,60,59,45,57,53,57,55,59,55,61,45,63,54,59,58,61,54,55,54
1,11142006 10:00,111.3,54,66,49,55,64,62,67,63,54,64,59,64,63,63,59,66,54,65,61,66,62,66,63,61,62
1,11142006 11:00,105.5,60,72,51,59,70,65,70,68,59,70,63,64,68,66,66,69,59,67,63,70,64,72,68,68,67
1,11142006 12:00,102.4,65,73,55,60,72,67,71,70,59,70,66,65,72,68,68,71,63,69,63,72,67,73,70,71,69
1,11142006 13:00,99.3,68,77,60,63,72,70,73,72,61,72,67,65,71,69,69,72,64,68,64,72,69,73,72,72,71
1,11142006 14:00,98,70,77,62,64,72,71,73,72,61,73,65,65,70,68,69,73,65,68,64,73,70,73,70,72,71
1,11142006 15:00,99.3,71,77,64,65,72,71,71,72,61,70,66,66,70,68,67,70,66,67,64,71,71,73,70,70,69
1,11142006 16:00,99.3,71,75,63,65,69,68,68,70,61,70,64,66,70,66,67,69,65,65,63,67,69,72,70,70,67
1,11142006 17:00,105.1,71,70,59,62,66,64,66,64,55,68,61,66,66,64,65,65,64,64,61,65,65,70,66,65,65
1,11142006 18:00,122.1,66,64,57,54,63,63,60,61,54,66,60,57,61,64,57,61,55,63,57,60,62,66,61,62,58
1,11142006 19:00,131.6,61,63,51,54,61,63,60,59,54,63,54,55,55,65,53,58,50,62,54,61,62,64,55,58,52
1,11142006 20:00,130.1,50,59,51,57,59,62,56,59,54,61,51,57,55,64,51,57,48,59,48,61,61,64,52,54,52
1,11142006 21:00,126.8,46,61,48,54,57,60,57,57,46,59,51,52,55,63,50,57,46,59,46,56,60,61,50,54,54
1,11142006 22:00,119.4,46,63,44,54,55,60,59,55,46,59,50,52,50,64,49,56,46,59,46,58,59,61,46,53,55
1,11142006 23:00,109,46,63,43,52,55,59,56,54,50,57,49,50,50,65,47,58,45,58,46,56,60,59,46,50,51
1,11152006 0:00,97.5,46,59,43,51,54,59,55,54,43,55,47,50,52,64,46,59,45,59,45,54,58,59,46,52,50
1,11152006 1:00,89,46,57,43,53,54,56,57,54,46,54,48,48,50,64,48,59,45,58,45,58,56,59,46,48,49
1,11152006 2:00,86.4,43,59,43,50,52,54,58,54,45,54,47,50,46,62,46,58,46,61,45,57,53,59,46,49,49
1,11152006 3:00,87.1,46,57,45,52,50,54,57,52,45,50,49,50,50,62,46,55,46,57,45,53,54,55,46,49,48
1,11152006 4:00,88.9,50,57,44,50,48,54,53,50,45,50,48,52,50,61,47,53,46,55,45,52,54,54,48,49,46
1,11152006 5:00,94.1,41,57,45,49,46,54,52,50,43,50,47,54,50,60,47,52,46,52,45,51,54,54,48,50,48
1,11152006 6:00,107.3,43,57,45,52,48,52,49,50,43,50,48,48,50,57,46,50,46,52,43,49,53,54,48,48,47
1,11152006 7:00,128.9,46,57,47,52,46,54,46,48,46,50,48,50,48,58,46,52,48,50,45,47,55,54,50,48,47
1,11152006 8:00,127.9,48,57,48,53,52,57,53,52,46,55,51,54,54,62,49,54,50,57,45,54,56,59,50,52,52
1,11152006 9:00,115.4,54,63,50,55,63,59,60,59,48,59,51,57,55,65,52,63,52,65,46,61,59,63,55,55,55
1,11152006 10:00,108,57,68,48,56,68,63,67,63,46,61,54,59,61,66,55,68,54,68,50,66,64,64,61,58,58
1,11152006 11:00,105.1,61,72,48,58,70,64,69,70,46,66,55,61,63,69,57,70,54,70,54,70,68,66,63,61,61
1,11152006 12:00,103.3,66,72,47,60,72,66,71,70,45,67,57,63,63,71,58,69,55,70,54,73,69,72,66,62,62
1,11152006 13:00,100.6,69,72,49,62,73,69,73,72,46,68,61,64,64,72,61,71,57,71,54,71,69,73,72,65,64
1,11152006 14:00,98.9,73,73,50,63,77,70,72,73,48,73,64,65,66,72,63,72,57,71,54,73,68,73,73,67,66
1,11152006 15:00,99.3,73,75,49,64,77,67,74,75,48,75,64,66,66,70,66,71,59,72,55,73,68,73,73,67,70
1,11152006 16:00,99.3,72,77,49,64,73,65,70,73,48,73,63,66,66,69,65,70,59,71,55,69,67,73,73,67,70
1,11152006 17:00,105.8,69,72,49,63,72,62,68,72,46,70,61,67,63,68,63,70,57,70,55,67,65,72,72,66,68
1,11152006 18:00,125.9,65,72,48,63,72,63,67,70,46,68,61,68,63,67,62,71,55,69,55,65,64,68,70,64,66
1,11152006 19:00,134.2,62,72,48,65,72,64,66,70,46,66,61,68,64,67,61,72,55,69,55,67,63,66,70,66,64
1,11152006 20:00,131.1,60,72,52,69,72,64,67,68,48,68,62,69,66,67,64,71,57,69,57,68,63,66,70,67,63
1,11152006 21:00,125.6,59,72,54,69,72,64,66,68,52,68,63,70,66,67,66,71,55,69,57,69,64,66,68,67,63
1,11152006 22:00,120,58,72,56,66,72,64,67,68,54,68,66,72,68,67,67,71,54,69,57,68,64,66,68,67,64
1,11152006 23:00,107.2,57,72,56,68,72,65,68,68,55,68,67,72,68,67,68,71,55,69,57,69,65,70,68,67,64
1,11162006 0:00,94.9,57,72,56,61,72,65,69,70,55,65,68,72,68,67,68,71,61,69,61,70,65,70,68,68,64
1,11162006 1:00,84.7,64,72,55,61,72,65,69,70,55,63,66,72,68,67,68,71,61,69,61,70,65,68,70,68,64
1,11162006 2:00,80.1,57,72,56,60,72,66,70,70,55,64,61,63,68,68,68,71,61,69,59,70,65,66,70,68,64
1,11162006 3:00,79.6,57,72,56,59,73,66,70,70,54,64,60,63,68,68,68,72,61,69,61,71,65,66,70,68,64
1,11162006 4:00,79.3,57,72,55,60,73,65,71,72,55,66,60,63,68,69,65,72,61,70,61,72,66,68,66,66,65
1,11162006 5:00,82.1,59,72,55,61,72,65,72,72,55,69,61,64,68,70,64,73,61,70,62,72,66,70,64,66,66
1,11162006 6:00,92.2,61,74,55,62,72,67,73,72,55,72,62,64,68,70,64,72,63,70,63,72,66,70,64,66,66
1,11162006 7:00,110.6,63,77,55,63,72,68,72,70,55,72,63,65,68,69,64,72,63,70,63,72,67,73,66,65,64
1,11162006 8:00,112,65,77,53,63,73,70,73,72,55,72,64,66,68,71,66,73,63,71,63,73,68,73,70,67,70
1,11162006 9:00,107.1,68,77,53,63,75,72,75,73,57,73,67,67,70,72,67,75,64,71,63,74,70,73,72,68,69
1,11162006 10:00,105.9,68,79,53,65,73,73,76,72,61,73,65,68,72,73,67,75,61,73,63,76,72,77,72,71,71
1,11162006 11:00,105,64,79,52,62,72,75,76,72,59,73,64,68,73,74,68,74,63,73,66,72,74,77,68,69,72
1,11162006 12:00,103.4,64,79,50,63,68,75,74,66,59,70,67,68,70,74,66,74,63,74,66,72,75,73,68,65,71
1,11162006 13:00,103.5,70,79,49,59,66,74,74,63,57,68,64,68,69,73,66,71,57,73,64,73,76,73,61,63,69
1,11162006 14:00,102.4,71,77,50,57,66,73,72,64,55,63,65,68,68,73,68,69,57,73,63,69,74,72,66,66,63
1,11162006 15:00,101.9,64,72,48,55,66,71,70,64,54,64,61,64,68,73,68,68,55,66,63,66,72,64,66,68,62
1,11162006 16:00,104.1,61,72,45,54,66,70,67,64,52,66,58,63,68,72,65,66,55,68,55,67,71,66,68,65,63
1,11162006 17:00,108.6,55,72,44,53,63,70,66,63,48,64,55,59,65,71,61,64,54,67,55,66,72,66,61,63,62
1,11162006 18:00,124.7,55,72,44,51,61,68,65,61,46,63,54,55,63,67,58,63,52,67,54,64,68,64,57,58,60
1,11162006 19:00,132.4,54,70,43,50,59,67,63,57,43,61,52,55,61,68,55,61,50,65,52,61,67,64,55,55,61
1,11162006 20:00,128.7,52,66,43,49,55,66,61,55,43,57,50,54,57,67,53,59,49,65,52,60,66,64,55,52,56
1,11162006 21:00,124.8,55,64,42,48,55,63,60,55,43,55,49,54,55,65,52,56,48,63,50,58,63,59,54,51,54
1,11162006 22:00,117.5,53,63,43,47,54,62,58,54,41,54,48,52,55,64,51,54,46,62,48,55,62,55,52,51,52
1,11162006 23:00,108.3,50,59,42,46,52,61,55,54,39,52,49,50,54,62,49,52,46,58,48,53,61,55,52,49,51
1,11172006 0:00,98.1,48,57,41,45,52,54,53,52,37,51,46,48,50,61,48,50,45,56,46,51,57,54,48,48,51
1,11172006 1:00,90.1,46,57,40,44,52,53,50,50,37,50,45,48,48,59,47,49,45,55,46,50,54,54,48,47,48
1,11172006 2:00,88.9,46,57,39,43,50,51,49,48,37,50,45,46,46,57,47,50,43,54,43,48,53,52,46,46,48
1,11172006 3:00,89.3,46,55,40,43,49,50,49,48,37,50,43,46,46,56,45,50,41,54,43,48,52,52,46,47,49
1,11172006 4:00,92.1,43,54,39,41,48,50,48,46,37,50,40,46,46,54,43,49,39,54,43,47,51,52,45,45,48
1,11172006 5:00,99.4,42,52,39,39,46,50,47,46,37,47,40,45,45,53,41,49,36,54,45,46,50,48,45,43,47
1,11172006 6:00,115.2,43,52,39,37,46,49,47,45,37,45,40,43,45,54,41,48,34,53,46,46,50,48,43,41,45
1,11172006 7:00,141.7,41,52,39,36,45,48,46,45,37,45,39,43,45,54,41,47,34,51,46,44,49,46,43,40,44
1,11172006 8:00,143.2,43,54,39,40,46,50,48,45,37,46,43,45,46,54,43,48,36,51,46,47,50,52,45,43,46
1,11172006 9:00,130.3,46,57,39,45,50,52,51,48,39,50,48,46,52,54,48,50,46,52,48,50,52,54,52,49,49
1,11172006 10:00,120.1,52,59,40,50,52,54,53,52,39,52,51,54,55,55,51,52,52,55,50,53,55,55,54,53,53
1,11172006 11:00,112.8,54,63,43,53,55,56,56,54,43,55,53,55,59,56,54,55,54,55,52,54,57,57,57,55,55
1,11172006 12:00,107,57,63,45,56,57,59,58,55,45,57,55,56,59,57,56,56,55,56,54,57,58,59,59,58,57
1,11172006 13:00,101.6,59,64,46,57,59,59,60,59,43,59,56,57,61,57,57,59,57,56,54,59,59,59,61,58,58
1,11172006 14:00,98.9,59,64,47,58,59,60,60,59,41,61,57,59,61,58,58,59,57,57,54,60,60,59,61,61,59
1,11172006 15:00,97.4,67,64,47,58,61,60,60,61,43,61,56,59,61,59,59,60,57,57,55,61,60,59,63,60,59
1,11172006 16:00,97.7,59,64,46,59,61,59,59,59,43,59,55,59,61,57,57,60,57,57,54,61,60,59,61,60,59
1,11172006 17:00,104.2,55,59,44,54,55,54,56,55,41,57,51,55,55,55,54,58,54,56,48,56,58,59,57,56,57
1,11172006 18:00,125.2,54,57,42,50,52,52,51,50,41,54,47,52,55,54,47,53,48,56,46,52,56,55,52,53,48
1,11172006 19:00,137.4,54,52,39,49,50,47,48,50,39,50,49,48,54,54,45,49,45,54,46,49,54,52,48,51,46
1,11172006 20:00,139.9,51,52,39,47,46,46,46,48,37,46,48,46,50,56,46,48,46,53,45,47,54,48,48,50,51
1,11172006 21:00,141.1,49,54,38,46,46,46,44,46,37,46,46,46,48,56,45,47,45,48,43,45,52,46,46,48,46
1,11172006 22:00,139.3,48,54,38,44,45,48,43,46,37,46,44,46,46,55,44,47,43,47,43,44,50,48,46,47,45
1,11172006 23:00,134,46,54,37,42,45,46,42,48,37,45,42,43,46,52,45,46,37,45,45,44,52,46,43,45,47
1,11182006 0:00,126.4,45,52,37,39,45,46,41,46,37,44,41,41,45,52,44,43,36,46,45,43,53,46,43,44,47
1,11182006 1:00,118.5,44,54,37,38,45,45,46,45,37,43,41,39,45,53,42,45,34,46,43,42,52,45,43,42,45
1,11182006 2:00,114.1,42,54,37,38,46,51,43,45,37,43,41,39,43,49,39,45,36,50,43,41,51,46,41,40,44
1,11182006 3:00,113.6,41,54,37,37,46,51,44,44,37,41,38,39,43,52,41,46,34,48,43,42,50,46,39,41,43
1,11182006 4:00,113.4,40,54,37,39,45,50,45,43,39,41,40,39,43,54,42,44,34,48,41,42,50,46,39,41,43
1,11182006 5:00,116.2,39,52,36,36,43,50,45,43,37,42,40,39,43,54,41,43,32,47,43,42,50,45,39,41,40
1,11182006 6:00,122,38,52,36,37,41,50,43,41,37,43,39,39,41,56,40,43,30,45,43,43,50,45,37,39,39
1,11182006 7:00,129.7,37,52,32,38,39,50,45,41,37,41,39,37,41,56,38,41,34,46,43,43,49,45,37,40,41
1,11182006 8:00,140.7,37,52,31,42,41,49,47,41,37,41,42,43,45,55,42,45,36,49,43,44,49,46,39,43,43
1,11182006 9:00,146.9,37,52,36,47,45,51,48,45,41,45,44,46,45,55,43,48,43,54,45,48,49,46,48,45,46
1,11182006 10:00,142.2,46,54,43,50,50,51,50,50,43,50,45,48,46,56,48,50,48,57,48,50,49,52,50,46,49
1,11182006 11:00,133.2,51,57,47,52,52,52,53,52,46,52,48,52,46,55,49,51,52,58,48,51,51,54,52,48,50
1,11182006 12:00,126.7,55,57,50,52,54,52,54,54,52,54,50,54,50,56,52,53,52,58,52,51,51,55,54,49,52
1,11182006 13:00,119.1,58,59,54,54,57,52,55,55,52,55,50,55,55,55,53,58,54,59,54,56,50,59,55,52,53
1,11182006 14:00,112,60,59,56,56,59,55,55,55,52,57,52,56,55,55,53,60,55,57,54,56,52,59,57,53,55
1,11182006 15:00,108.5,61,59,56,56,57,55,56,55,52,57,52,57,55,55,53,59,55,57,54,57,51,59,55,54,54
1,11182006 16:00,109.3,61,59,55,54,55,53,56,55,48,55,52,54,55,53,53,58,55,57,54,57,51,55,57,53,54
1,11182006 17:00,118.7,61,55,52,53,54,52,53,52,46,54,51,51,54,52,47,54,55,53,52,53,49,50,52,50,52
1,11182006 18:00,142.9,55,52,48,47,48,49,47,46,45,50,49,48,48,52,45,51,46,50,46,49,50,48,50,46,50
1,11182006 19:00,151.8,50,52,45,46,45,48,46,46,45,48,47,46,45,53,42,49,43,48,45,48,49,48,46,44,44
1,11182006 20:00,153.9,47,48,42,42,45,47,48,45,43,48,46,45,45,53,40,48,39,48,39,47,50,45,43,42,41
1,11182006 21:00,155,45,45,38,42,43,46,46,45,43,43,44,43,43,52,39,46,37,47,39,47,49,45,41,40,40
1,11182006 22:00,153.3,43,45,36,44,45,46,43,45,41,41,42,41,43,52,39,44,36,45,37,43,49,43,41,40,40
1,11182006 23:00,148.6,42,43,35,41,43,40,42,43,43,41,40,39,43,51,38,43,34,47,37,40,49,39,41,40,40
1,11192006 0:00,142,42,43,32,42,41,39,41,41,41,39,39,37,43,51,36,42,34,47,36,38,48,39,39,40,38
1,11192006 1:00,134.9,40,43,31,42,41,40,40,41,43,37,38,37,43,51,35,41,32,45,36,38,48,37,37,37,37
